src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b003b01,0b00cb01,10000,100,441908201,89,2321352207,2321352207,37061826,2321352296
0b001201,0b00cb01,10000,100,442696687,32,2325267100,2325267100,37127931,2325267132
0b002c01,0b00cb01,10000,100,441866045,71,2325297031,2325297031,37058292,2325297102
0b002101,0b00cb01,10000,100,442438326,51,2327992505,2327992505,37106271,2327992556
0b000901,0b00cb01,10000,100,441610566,12,2329205306,2329205306,37036871,2329205318
0b000801,0b00cb01,10000,100,441988043,11,2330560538,2330560538,37068521,2330560549
0b003d01,0b00cb01,10000,100,443065239,89,2331494315,2331494315,37158832,2331494404
0b002901,0b00cb01,10000,100,442496649,61,2334554691,2334554691,37111160,2334554752
0b003501,0b00cb01,10000,100,442117240,83,2335183749,2335183749,37079352,2335183832
0b002a01,0b00cb01,10000,100,442270374,61,2335478454,2335478454,37092190,2335478515
0b002601,0b00cb01,10000,100,442055212,56,2336502284,2336502284,37074152,2336502340
0b000601,0b00cb01,10000,100,442572752,8,2338383756,2338383756,37117540,2338383764
0b001101,0b00cb01,10000,100,442817923,30,2338422074,2338422074,37138094,2338422104
0b000f01,0b00cb01,10000,100,441813827,25,2338468296,2338468296,37053911,2338468321
0b002501,0b00cb01,10000,100,441910758,55,2338776675,2338776675,37062038,2338776730
0b002701,0b00cb01,10000,100,442922748,58,2338943648,2338943648,37146884,2338943706
0b002401,0b00cb01,10000,100,442882945,54,2341262004,2341262004,37143546,2341262058
0b003101,0b00cb01,10000,100,442429273,77,2341396964,2341396964,37105513,2341397041
0b001c01,0b00cb01,10000,100,442641479,47,2341398613,2341398613,37123303,2341398660
0b000701,0b00cb01,10000,100,442086526,10,2341418864,2341418864,37076776,2341418874
0b001b01,0b00cb01,10000,100,442865639,45,2342320014,2342320014,37142096,2342320059
0b000a01,0b00cb01,10000,100,442305901,13,2342412832,2342412832,37095167,2342412845
0b001001,0b00cb01,10000,100,441896576,28,2342498605,2342498605,37060850,2342498633
0b001d01,0b00cb01,10000,100,442591048,48,2343406363,2343406363,37119077,2343406411
0b001501,0b00cb01,10000,100,443033490,38,2343657408,2343657408,37156169,2343657446
0b002001,0b00cb01,10000,100,442518303,51,2344188955,2344188955,37112977,2344189006
0b002201,0b00cb01,10000,100,442512341,51,2344251153,2344251153,37112477,2344251204
0b003301,0b00cb01,10000,100,442973506,80,2344471284,2344471284,37151140,2344471364
0b001e01,0b00cb01,10000,100,442560783,50,2344729925,2344729925,37116536,2344729975
0b001301,0b00cb01,10000,100,443074581,34,2344743105,2344743105,37159614,2344743139
0b003e01,0b00cb01,10000,100,442487955,96,2345083340,2345083340,37110430,2345083436
0b003001,0b00cb01,10000,100,442185918,77,2345525577,2345525577,37085107,2345525654
0b001401,0b00cb01,10000,100,443143842,38,2345622133,2345622133,37165420,2345622171
0b001a01,0b00cb01,10000,100,442510405,45,2345839705,2345839705,37112314,2345839750
0b003901,0b00cb01,10000,100,442543046,87,2346264713,2346264713,37115052,2346264800
0b003401,0b00cb01,10000,100,442403018,81,2346289873,2346289873,37103312,2346289954
0b001901,0b00cb01,10000,100,442251144,44,2346331840,2346331840,37090579,2346331884
0b003c01,0b00cb01,10000,100,443686486,89,2346400976,2346400976,37210916,2346401065
0b000b01,0b00cb01,10000,100,442825002,13,2346653625,2346653625,37138692,2346653638
0b003701,0b00cb01,10000,100,444188902,85,2346768499,2346768499,37253037,2346768584
0b003f01,0b00cb01,10000,100,443136026,99,2347369659,2347369659,37164768,2347369758
0b000001,0b00cb01,10000,100,442444248,3,2347687087,2347687087,37106768,2347687090
0b000c01,0b00cb01,10000,100,442399593,15,2348136571,2348136571,37103023,2348136586
0b003601,0b00cb01,10000,100,442448053,84,2348480379,2348480379,37107088,2348480463
0b002b01,0b00cb01,10000,100,443416361,63,2348556128,2348556128,37188270,2348556191
0b003801,0b00cb01,10000,100,443280227,86,2348678551,2348678551,37176857,2348678637
0b002e01,0b00cb01,10000,100,441749666,72,2348964723,2348964723,37048533,2348964795
0b003201,0b00cb01,10000,100,442751047,78,2349262611,2349262611,37132491,2349262689
0b003a01,0b00cb01,10000,100,442850231,88,2349337655,2349337655,37140806,2349337743
0b001801,0b00cb01,10000,100,443214934,44,2349440780,2349440780,37171380,2349440824
0b000201,0b00cb01,10000,100,442776184,6,2349455693,2349455693,37134598,2349455699
0b002f01,0b00cb01,10000,100,441873128,75,2349498881,2349498881,37058886,2349498956
0b000301,0b00cb01,10000,100,442791930,8,2349675230,2349675230,37135915,2349675238
0b002d01,0b00cb01,10000,100,442369121,72,2349682467,2349682467,37100470,2349682539
0b001f01,0b00cb01,10000,100,442383141,51,2349740209,2349740209,37101645,2349740260
0b002301,0b00cb01,10000,100,442299518,54,2349920794,2349920794,37094633,2349920848
0b001701,0b00cb01,10000,100,441947869,43,2350101042,2350101042,37065149,2350101085
0b000401,0b00cb01,10000,100,442413823,8,2350196742,2350196742,37104215,2350196750
0b001601,0b00cb01,10000,100,441800063,39,2350309755,2350309755,37052760,2350309794
0b000d01,0b00cb01,10000,100,442570820,15,2350856365,2350856365,37117378,2350856380
0b002801,0b00cb01,10000,100,443108392,60,2351078570,2351078570,37162449,2351078630
0b000e01,0b00cb01,10000,100,442945507,20,2351614689,2351614689,37148793,2351614709
0b000101,0b00cb01,10000,100,442579512,6,2351695118,2351695118,37118108,2351695124
0b000501,0b00cb01,10000,100,442727168,8,2352413935,2352413935,37130488,2352413943
