src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000201,0b00cb01,10000,100,442496649,32,338430909,338430909,37111160,338430941
0b000601,0b00cb01,10000,100,442572752,71,340730323,410730323,37117540,340730394
0b000001,0b00cb01,10000,100,443033490,1,344627150,344627150,37156169,344627151
0b000801,0b00cb01,10000,100,442579512,70000086,302431701,372431701,37118108,372431787
0b000401,0b00cb01,10000,100,441910758,70000065,304017991,339017991,37062038,374018056
0b000901,0b00cb01,10000,100,442791930,70000096,304760985,374760985,37135915,374761081
0b000101,0b00cb01,10000,100,442369121,70000008,305430804,305430804,37100470,375430812
0b000301,0b00cb01,10000,100,443686486,70000051,305678514,340678514,37210916,375678565
0b000501,0b00cb01,10000,100,442518303,35000071,345281621,415281621,37112977,380281692
0b000701,0b00cb01,10000,100,442429273,35000083,346728789,416728789,37105513,381728872
