src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000d01,0b00cb01,10000,100,442299518,105000083,341146743,446146743,37094633,446146826
0b000e01,0b00cb01,10000,100,441910758,105000093,344528685,449528685,37062038,449528778
0b000301,0b00cb01,10000,100,442572752,105000034,346548541,346548541,37117540,451548575
0b000001,0b00cb01,10000,100,442518303,2,487892709,487892709,37112977,487892711
0b000701,0b00cb01,10000,100,442825002,105000062,385438565,455438565,37138692,490438627
0b000501,0b00cb01,10000,100,442496649,42,493055989,528055989,37111160,493056031
0b000201,0b00cb01,10000,100,443686486,28,493773032,493773032,37210916,493773060
0b000901,0b00cb01,10000,100,442369121,64,496507244,566507244,37100470,496507308
0b000601,0b00cb01,10000,100,443033490,70000055,517862872,552862872,37156169,587862927
0b000401,0b00cb01,10000,100,441813827,35000039,561363624,596363624,37053911,596363663
0b000101,0b00cb01,10000,100,442579512,35000014,561906495,561906495,37118108,596906509
0b000a01,0b00cb01,10000,100,442727168,35000074,563042896,633042896,37130488,598042970
0b000c01,0b00cb01,10000,100,442791930,70000080,535360989,640360989,37135915,605361069
0b000801,0b00cb01,10000,100,441610566,70000063,535638046,605638046,37036871,605638109
0b000b01,0b00cb01,10000,100,442429273,70000075,536231694,606231694,37105513,606231769
0b000f01,0b00cb01,10000,100,442850231,70000094,536579028,641579028,37140806,606579122
